RMS,TimeStamp,EPOCH
0.944,10/08/2020 20:39:57.464,1597102797464
0.939,10/08/2020 20:39:57.965,1597102797965
0.945,10/08/2020 20:39:58.466,1597102798466
0.953,10/08/2020 20:39:58.966,1597102798966
0.962,10/08/2020 20:39:59.467,1597102799467
0.957,10/08/2020 20:39:59.967,1597102799967
0.946,10/08/2020 20:40:00.468,1597102800468
0.991,10/08/2020 20:40:00.968,1597102800968
1.028,10/08/2020 20:40:01.469,1597102801469
0.949,10/08/2020 20:40:01.970,1597102801970
0.950,10/08/2020 20:40:02.470,1597102802470
0.943,10/08/2020 20:40:02.971,1597102802971
0.939,10/08/2020 20:40:03.471,1597102803471
0.944,10/08/2020 20:40:03.972,1597102803972
0.982,10/08/2020 20:40:04.472,1597102804472
0.938,10/08/2020 20:40:04.973,1597102804973
0.932,10/08/2020 20:40:05.474,1597102805474
0.934,10/08/2020 20:40:05.974,1597102805974
1.029,10/08/2020 20:40:06.475,1597102806475
0.939,10/08/2020 20:40:06.975,1597102806975
0.950,10/08/2020 20:40:07.476,1597102807476
1.036,10/08/2020 20:40:07.976,1597102807976
1.033,10/08/2020 20:40:08.477,1597102808477
1.018,10/08/2020 20:40:08.977,1597102808977
1.038,10/08/2020 20:40:09.478,1597102809478
1.032,10/08/2020 20:40:09.979,1597102809979
0.951,10/08/2020 20:40:10.479,1597102810479
1.002,10/08/2020 20:40:10.980,1597102810980
0.997,10/08/2020 20:40:11.480,1597102811480
0.970,10/08/2020 20:40:11.981,1597102811981
0.935,10/08/2020 20:40:12.481,1597102812481
0.945,10/08/2020 20:40:12.982,1597102812982
0.939,10/08/2020 20:40:13.483,1597102813483
1.006,10/08/2020 20:40:13.983,1597102813983
0.943,10/08/2020 20:40:14.484,1597102814484
0.938,10/08/2020 20:40:14.984,1597102814984
0.949,10/08/2020 20:40:15.485,1597102815485
0.954,10/08/2020 20:40:15.985,1597102815985
1.028,10/08/2020 20:40:16.486,1597102816486
0.952,10/08/2020 20:40:16.987,1597102816987
0.968,10/08/2020 20:40:17.487,1597102817487
0.957,10/08/2020 20:40:17.988,1597102817988
0.965,10/08/2020 20:40:18.488,1597102818488
0.957,10/08/2020 20:40:18.989,1597102818989
0.962,10/08/2020 20:40:19.489,1597102819489
0.956,10/08/2020 20:40:19.990,1597102819990
0.932,10/08/2020 20:40:20.490,1597102820490
1.031,10/08/2020 20:40:20.991,1597102820991
0.944,10/08/2020 20:40:21.492,1597102821492
0.941,10/08/2020 20:40:21.992,1597102821992
0.945,10/08/2020 20:40:22.493,1597102822493
0.949,10/08/2020 20:40:22.993,1597102822993
0.946,10/08/2020 20:40:23.494,1597102823494
0.953,10/08/2020 20:40:23.994,1597102823994
0.952,10/08/2020 20:40:24.495,1597102824495
0.964,10/08/2020 20:40:24.996,1597102824996
0.955,10/08/2020 20:40:25.496,1597102825496
0.963,10/08/2020 20:40:25.997,1597102825997
0.954,10/08/2020 20:40:26.497,1597102826497
0.962,10/08/2020 20:40:26.998,1597102826998
0.959,10/08/2020 20:40:27.498,1597102827498
0.958,10/08/2020 20:40:27.999,1597102827999
0.952,10/08/2020 20:40:28.500,1597102828500
0.956,10/08/2020 20:40:29.000,1597102829000
0.964,10/08/2020 20:40:29.501,1597102829501
0.938,10/08/2020 20:40:30.001,1597102830001
0.936,10/08/2020 20:40:30.502,1597102830502
0.931,10/08/2020 20:40:31.002,1597102831002
0.934,10/08/2020 20:40:31.503,1597102831503
0.934,10/08/2020 20:40:32.004,1597102832004
