RMS,TimeStamp,EPOCH
0.612,10/08/2020 16:57:07.356,1597089427356
0.611,10/08/2020 16:57:07.856,1597089427856
0.618,10/08/2020 16:57:08.357,1597089428357
0.616,10/08/2020 16:57:08.858,1597089428858
0.617,10/08/2020 16:57:09.358,1597089429358
0.615,10/08/2020 16:57:09.859,1597089429859
0.613,10/08/2020 16:57:10.359,1597089430359
0.611,10/08/2020 16:57:10.860,1597089430860
0.626,10/08/2020 16:57:11.360,1597089431360
0.611,10/08/2020 16:57:11.861,1597089431861
0.611,10/08/2020 16:57:12.361,1597089432361
0.612,10/08/2020 16:57:12.862,1597089432862
0.615,10/08/2020 16:57:13.363,1597089433363
0.613,10/08/2020 16:57:13.863,1597089433863
0.611,10/08/2020 16:57:14.364,1597089434364
0.609,10/08/2020 16:57:14.864,1597089434864
0.624,10/08/2020 16:57:15.365,1597089435365
0.606,10/08/2020 16:57:15.865,1597089435865
0.608,10/08/2020 16:57:16.366,1597089436366
0.609,10/08/2020 16:57:16.867,1597089436867
0.613,10/08/2020 16:57:17.367,1597089437367
0.698,10/08/2020 16:57:17.868,1597089437868
0.691,10/08/2020 16:57:18.368,1597089438368
0.619,10/08/2020 16:57:18.869,1597089438869
0.614,10/08/2020 16:57:19.369,1597089439369
0.620,10/08/2020 16:57:19.870,1597089439870
0.615,10/08/2020 16:57:20.371,1597089440371
0.611,10/08/2020 16:57:20.871,1597089440871
0.616,10/08/2020 16:57:21.372,1597089441372
0.613,10/08/2020 16:57:21.872,1597089441872
0.611,10/08/2020 16:57:22.373,1597089442373
0.614,10/08/2020 16:57:22.873,1597089442873
0.613,10/08/2020 16:57:23.374,1597089443374
0.612,10/08/2020 16:57:23.874,1597089443874
0.625,10/08/2020 16:57:24.375,1597089444375
0.621,10/08/2020 16:57:24.876,1597089444876
0.613,10/08/2020 16:57:25.376,1597089445376
0.614,10/08/2020 16:57:25.877,1597089445877
0.611,10/08/2020 16:57:26.377,1597089446377
0.623,10/08/2020 16:57:26.878,1597089446878
0.615,10/08/2020 16:57:27.378,1597089447378
0.614,10/08/2020 16:57:27.879,1597089447879
0.605,10/08/2020 16:57:28.380,1597089448380
0.613,10/08/2020 16:57:28.880,1597089448880
0.610,10/08/2020 16:57:29.381,1597089449381
0.612,10/08/2020 16:57:29.881,1597089449881
0.608,10/08/2020 16:57:30.382,1597089450382
0.614,10/08/2020 16:57:30.882,1597089450882
0.611,10/08/2020 16:57:31.383,1597089451383
0.614,10/08/2020 16:57:31.884,1597089451884
0.617,10/08/2020 16:57:32.384,1597089452384
0.621,10/08/2020 16:57:32.885,1597089452885
0.614,10/08/2020 16:57:33.385,1597089453385
0.612,10/08/2020 16:57:33.886,1597089453886
0.616,10/08/2020 16:57:34.386,1597089454386
0.613,10/08/2020 16:57:34.887,1597089454887
0.609,10/08/2020 16:57:35.387,1597089455387
0.612,10/08/2020 16:57:35.888,1597089455888
0.617,10/08/2020 16:57:36.389,1597089456389
0.670,10/08/2020 16:57:36.889,1597089456889
0.687,10/08/2020 16:57:37.390,1597089457390
0.616,10/08/2020 16:57:37.890,1597089457890
0.618,10/08/2020 16:57:38.391,1597089458391
0.614,10/08/2020 16:57:38.891,1597089458891
0.622,10/08/2020 16:57:39.392,1597089459392
0.613,10/08/2020 16:57:39.893,1597089459893
0.613,10/08/2020 16:57:40.393,1597089460393
0.679,10/08/2020 16:57:40.894,1597089460894
0.619,10/08/2020 16:57:41.394,1597089461394
0.616,10/08/2020 16:57:41.895,1597089461895
0.616,10/08/2020 16:57:42.395,1597089462395
0.613,10/08/2020 16:57:42.896,1597089462896
0.616,10/08/2020 16:57:43.397,1597089463397
0.617,10/08/2020 16:57:43.897,1597089463897
0.619,10/08/2020 16:57:44.398,1597089464398
0.614,10/08/2020 16:57:44.898,1597089464898
0.609,10/08/2020 16:57:45.399,1597089465399
0.620,10/08/2020 16:57:45.899,1597089465899
0.617,10/08/2020 16:57:46.400,1597089466400
0.615,10/08/2020 16:57:46.900,1597089466900
0.613,10/08/2020 16:57:47.401,1597089467401
0.611,10/08/2020 16:57:47.902,1597089467902
0.614,10/08/2020 16:57:48.402,1597089468402
0.614,10/08/2020 16:57:48.903,1597089468903
0.620,10/08/2020 16:57:49.403,1597089469403
0.628,10/08/2020 16:57:49.904,1597089469904
0.614,10/08/2020 16:57:50.404,1597089470404
0.615,10/08/2020 16:57:50.905,1597089470905
0.610,10/08/2020 16:57:51.406,1597089471406
0.611,10/08/2020 16:57:51.906,1597089471906
0.613,10/08/2020 16:57:52.407,1597089472407
0.609,10/08/2020 16:57:52.907,1597089472907
0.612,10/08/2020 16:57:53.408,1597089473408
0.619,10/08/2020 16:57:53.908,1597089473908
0.611,10/08/2020 16:57:54.409,1597089474409
0.615,10/08/2020 16:57:54.910,1597089474910
0.615,10/08/2020 16:57:55.410,1597089475410
0.615,10/08/2020 16:57:55.911,1597089475911
0.624,10/08/2020 16:57:56.411,1597089476411
0.625,10/08/2020 16:57:56.912,1597089476912
0.614,10/08/2020 16:57:57.412,1597089477412
0.613,10/08/2020 16:57:57.913,1597089477913
0.624,10/08/2020 16:57:58.414,1597089478414
0.615,10/08/2020 16:57:58.914,1597089478914
0.613,10/08/2020 16:57:59.415,1597089479415
0.617,10/08/2020 16:57:59.915,1597089479915
0.616,10/08/2020 16:58:00.416,1597089480416
0.615,10/08/2020 16:58:00.916,1597089480916
0.612,10/08/2020 16:58:01.417,1597089481417
0.610,10/08/2020 16:58:01.917,1597089481917
0.628,10/08/2020 16:58:02.418,1597089482418
0.614,10/08/2020 16:58:02.919,1597089482919
0.612,10/08/2020 16:58:03.419,1597089483419
0.612,10/08/2020 16:58:03.920,1597089483920
0.618,10/08/2020 16:58:04.420,1597089484420
0.613,10/08/2020 16:58:04.921,1597089484921
0.618,10/08/2020 16:58:05.421,1597089485421
0.616,10/08/2020 16:58:05.922,1597089485922
0.617,10/08/2020 16:58:06.423,1597089486423
0.611,10/08/2020 16:58:06.923,1597089486923
0.616,10/08/2020 16:58:07.424,1597089487424
0.619,10/08/2020 16:58:07.924,1597089487924
0.617,10/08/2020 16:58:08.425,1597089488425
0.618,10/08/2020 16:58:08.925,1597089488925
0.611,10/08/2020 16:58:09.426,1597089489426
0.614,10/08/2020 16:58:09.927,1597089489927
0.613,10/08/2020 16:58:10.427,1597089490427
0.627,10/08/2020 16:58:10.928,1597089490928
0.621,10/08/2020 16:58:11.428,1597089491428
0.617,10/08/2020 16:58:11.929,1597089491929
0.618,10/08/2020 16:58:12.429,1597089492429
0.624,10/08/2020 16:58:12.930,1597089492930
0.615,10/08/2020 16:58:13.430,1597089493430
0.613,10/08/2020 16:58:13.931,1597089493931
0.615,10/08/2020 16:58:14.432,1597089494432
0.612,10/08/2020 16:58:14.932,1597089494932
0.603,10/08/2020 16:58:15.433,1597089495433
0.609,10/08/2020 16:58:15.933,1597089495933
0.613,10/08/2020 16:58:16.434,1597089496434
0.615,10/08/2020 16:58:16.934,1597089496934
0.611,10/08/2020 16:58:17.435,1597089497435
0.614,10/08/2020 16:58:17.936,1597089497936
0.616,10/08/2020 16:58:18.436,1597089498436
0.615,10/08/2020 16:58:18.937,1597089498937
0.621,10/08/2020 16:58:19.437,1597089499437
0.623,10/08/2020 16:58:19.938,1597089499938
0.609,10/08/2020 16:58:20.438,1597089500438
0.621,10/08/2020 16:58:20.939,1597089500939
0.616,10/08/2020 16:58:21.440,1597089501440
0.611,10/08/2020 16:58:21.940,1597089501940
0.613,10/08/2020 16:58:22.441,1597089502441
0.620,10/08/2020 16:58:22.941,1597089502941
0.625,10/08/2020 16:58:23.442,1597089503442
0.616,10/08/2020 16:58:23.942,1597089503942
0.623,10/08/2020 16:58:24.443,1597089504443
0.624,10/08/2020 16:58:24.943,1597089504943
0.613,10/08/2020 16:58:25.444,1597089505444
0.660,10/08/2020 16:58:25.945,1597089505945
0.653,10/08/2020 16:58:26.445,1597089506445
0.612,10/08/2020 16:58:26.946,1597089506946
0.615,10/08/2020 16:58:27.446,1597089507446
0.622,10/08/2020 16:58:27.947,1597089507947
0.629,10/08/2020 16:58:28.447,1597089508447
