ValoresRms,TimeStamp,EPOCH,ClasseAparelho
0.413,15/07/2020 05:15:28.213,1594800928213,0
0.410,15/07/2020 05:15:28.713,1594800928713,0
0.411,15/07/2020 05:15:29.213,1594800929213,0
0.408,15/07/2020 05:15:29.713,1594800929713,0
0.407,15/07/2020 05:15:30.213,1594800930213,0
0.406,15/07/2020 05:15:30.713,1594800930713,0
0.411,15/07/2020 05:15:31.213,1594800931213,0
0.418,15/07/2020 05:15:31.714,1594800931714,0
0.403,15/07/2020 05:15:32.214,1594800932214,0
0.404,15/07/2020 05:15:32.714,1594800932714,0
0.402,15/07/2020 05:15:33.214,1594800933214,0
0.405,15/07/2020 05:15:33.714,1594800933714,0
0.405,15/07/2020 05:15:34.214,1594800934214,0
0.404,15/07/2020 05:15:34.714,1594800934714,0
0.399,15/07/2020 05:15:35.214,1594800935214,0
0.390,15/07/2020 05:15:35.714,1594800935714,0
0.406,15/07/2020 05:15:36.214,1594800936214,0
0.402,15/07/2020 05:15:36.714,1594800936714,0
0.400,15/07/2020 05:15:37.214,1594800937214,0
0.403,15/07/2020 05:15:37.714,1594800937714,0
0.403,15/07/2020 05:15:38.214,1594800938214,0
0.401,15/07/2020 05:15:38.714,1594800938714,0
0.400,15/07/2020 05:15:39.214,1594800939214,0
0.405,15/07/2020 05:15:39.714,1594800939714,0
0.414,15/07/2020 05:15:40.214,1594800940214,0
0.408,15/07/2020 05:15:40.714,1594800940714,0
0.404,15/07/2020 05:15:41.214,1594800941214,0
0.397,15/07/2020 05:15:41.715,1594800941715,0
0.399,15/07/2020 05:15:42.215,1594800942215,0
0.398,15/07/2020 05:15:42.715,1594800942715,0
0.396,15/07/2020 05:15:43.215,1594800943215,0
0.400,15/07/2020 05:15:43.715,1594800943715,0
