RMS,TimeStamp,EPOCH
1.060,10/08/2020 19:56:36.525,1597100196525
1.051,10/08/2020 19:56:37.026,1597100197026
1.058,10/08/2020 19:56:37.526,1597100197526
1.069,10/08/2020 19:56:38.027,1597100198027
1.065,10/08/2020 19:56:38.528,1597100198528
1.065,10/08/2020 19:56:39.028,1597100199028
1.060,10/08/2020 19:56:39.529,1597100199529
1.060,10/08/2020 19:56:40.029,1597100200029
1.065,10/08/2020 19:56:40.530,1597100200530
1.055,10/08/2020 19:56:41.030,1597100201030
1.050,10/08/2020 19:56:41.531,1597100201531
1.076,10/08/2020 19:56:42.032,1597100202032
1.072,10/08/2020 19:56:42.532,1597100202532
1.061,10/08/2020 19:56:43.033,1597100203033
1.082,10/08/2020 19:56:43.533,1597100203533
1.063,10/08/2020 19:56:44.034,1597100204034
1.062,10/08/2020 19:56:44.534,1597100204534
1.115,10/08/2020 19:56:45.035,1597100205035
1.061,10/08/2020 19:56:45.536,1597100205536
1.073,10/08/2020 19:56:46.036,1597100206036
1.058,10/08/2020 19:56:46.537,1597100206537
1.061,10/08/2020 19:56:47.037,1597100207037
1.060,10/08/2020 19:56:47.538,1597100207538
1.072,10/08/2020 19:56:48.038,1597100208038
1.070,10/08/2020 19:56:48.539,1597100208539
1.144,10/08/2020 19:56:49.039,1597100209039
1.061,10/08/2020 19:56:49.540,1597100209540
1.070,10/08/2020 19:56:50.041,1597100210041
1.053,10/08/2020 19:56:50.541,1597100210541
1.049,10/08/2020 19:56:51.042,1597100211042
1.056,10/08/2020 19:56:51.542,1597100211542
1.053,10/08/2020 19:56:52.043,1597100212043
1.050,10/08/2020 19:56:52.543,1597100212543
1.052,10/08/2020 19:56:53.044,1597100213044
1.055,10/08/2020 19:56:53.545,1597100213545
1.023,10/08/2020 19:56:54.045,1597100214045
1.084,10/08/2020 19:56:54.546,1597100214546
1.051,10/08/2020 19:56:55.046,1597100215046
1.047,10/08/2020 19:56:55.547,1597100215547
1.075,10/08/2020 19:56:56.047,1597100216047
1.068,10/08/2020 19:56:56.548,1597100216548
1.113,10/08/2020 19:56:57.049,1597100217049
1.064,10/08/2020 19:56:57.549,1597100217549
1.080,10/08/2020 19:56:58.050,1597100218050
1.073,10/08/2020 19:56:58.550,1597100218550
1.128,10/08/2020 19:56:59.051,1597100219051
1.067,10/08/2020 19:56:59.551,1597100219551
1.082,10/08/2020 19:57:00.052,1597100220052
1.062,10/08/2020 19:57:00.552,1597100220552
1.059,10/08/2020 19:57:01.053,1597100221053
1.061,10/08/2020 19:57:01.554,1597100221554
1.074,10/08/2020 19:57:02.054,1597100222054
1.074,10/08/2020 19:57:02.555,1597100222555
1.083,10/08/2020 19:57:03.055,1597100223055
1.074,10/08/2020 19:57:03.556,1597100223556
1.080,10/08/2020 19:57:04.056,1597100224056
1.050,10/08/2020 19:57:04.557,1597100224557
1.073,10/08/2020 19:57:05.058,1597100225058
1.072,10/08/2020 19:57:05.558,1597100225558
1.078,10/08/2020 19:57:06.059,1597100226059
1.067,10/08/2020 19:57:06.559,1597100226559
0.999,10/08/2020 19:57:07.060,1597100227060
0.967,10/08/2020 19:57:07.560,1597100227560
1.010,10/08/2020 19:57:08.061,1597100228061
1.000,10/08/2020 19:57:08.562,1597100228562
1.000,10/08/2020 19:57:09.062,1597100229062
1.003,10/08/2020 19:57:09.563,1597100229563
0.989,10/08/2020 19:57:10.063,1597100230063
0.995,10/08/2020 19:57:10.564,1597100230564
