ValoresRms,Tempo,TimeStamp,ClasseAparelho
0.594,02/07/2020 14:21:35.323,1593710495323,0
0.584,02/07/2020 14:21:35.823,1593710495823,0
0.607,02/07/2020 14:21:36.323,1593710496323,0
0.602,02/07/2020 14:21:36.823,1593710496823,0
0.600,02/07/2020 14:21:37.323,1593710497323,0
0.593,02/07/2020 14:21:37.823,1593710497823,0
0.593,02/07/2020 14:21:38.323,1593710498323,0
0.595,02/07/2020 14:21:38.823,1593710498823,0
0.600,02/07/2020 14:21:39.323,1593710499323,0
0.616,02/07/2020 14:21:39.823,1593710499823,0
0.594,02/07/2020 14:21:40.323,1593710500323,0
0.594,02/07/2020 14:21:40.823,1593710500823,0
0.602,02/07/2020 14:21:41.323,1593710501323,0
0.591,02/07/2020 14:21:41.823,1593710501823,0
0.594,02/07/2020 14:21:42.323,1593710502323,0
0.591,02/07/2020 14:21:42.823,1593710502823,0
0.617,02/07/2020 14:21:43.323,1593710503323,0
0.601,02/07/2020 14:21:43.823,1593710503823,0
0.588,02/07/2020 14:21:44.323,1593710504323,0
0.606,02/07/2020 14:21:44.823,1593710504823,0
0.597,02/07/2020 14:21:45.323,1593710505323,0
0.591,02/07/2020 14:21:45.823,1593710505823,0
0.589,02/07/2020 14:21:46.323,1593710506323,0
0.593,02/07/2020 14:21:46.823,1593710506823,0
0.599,02/07/2020 14:21:47.323,1593710507323,0
0.626,02/07/2020 14:21:47.823,1593710507823,0
0.593,02/07/2020 14:21:48.323,1593710508323,0
0.607,02/07/2020 14:21:48.823,1593710508823,0
0.590,02/07/2020 14:21:49.323,1593710509323,0
0.590,02/07/2020 14:21:49.823,1593710509823,0
0.592,02/07/2020 14:21:50.323,1593710510323,0
0.596,02/07/2020 14:21:50.823,1593710510823,0
0.594,02/07/2020 14:21:51.323,1593710511323,0
0.598,02/07/2020 14:21:51.823,1593710511823,0
0.609,02/07/2020 14:21:52.323,1593710512323,0
0.594,02/07/2020 14:21:52.823,1593710512823,0
0.592,02/07/2020 14:21:53.323,1593710513323,0
0.599,02/07/2020 14:21:53.823,1593710513823,0
0.587,02/07/2020 14:21:54.323,1593710514323,0
0.606,02/07/2020 14:21:54.823,1593710514823,0
0.594,02/07/2020 14:21:55.323,1593710515323,0
0.629,02/07/2020 14:21:55.823,1593710515823,0
0.723,02/07/2020 14:21:56.323,1593710516323,0
0.651,02/07/2020 14:21:56.823,1593710516823,0
0.608,02/07/2020 14:21:57.323,1593710517323,0
0.650,02/07/2020 14:21:57.823,1593710517823,0
0.600,02/07/2020 14:21:58.323,1593710518323,0
0.599,02/07/2020 14:21:58.823,1593710518823,0
0.596,02/07/2020 14:21:59.323,1593710519323,0
0.610,02/07/2020 14:21:59.823,1593710519823,0
0.611,02/07/2020 14:22:00.323,1593710520323,0
0.609,02/07/2020 14:22:00.823,1593710520823,0
0.599,02/07/2020 14:22:01.323,1593710521323,0
0.614,02/07/2020 14:22:01.823,1593710521823,0
0.598,02/07/2020 14:22:02.323,1593710522323,0
0.658,02/07/2020 14:22:02.823,1593710522823,0
0.644,02/07/2020 14:22:03.323,1593710523323,0
0.647,02/07/2020 14:22:03.823,1593710523823,0
0.650,02/07/2020 14:22:04.323,1593710524323,0
0.653,02/07/2020 14:22:04.823,1593710524823,0
0.646,02/07/2020 14:22:05.323,1593710525323,0
0.719,02/07/2020 14:22:05.823,1593710525823,0
0.705,02/07/2020 14:22:06.323,1593710526323,0
0.701,02/07/2020 14:22:06.823,1593710526823,0
0.698,02/07/2020 14:22:07.323,1593710527323,0
0.697,02/07/2020 14:22:07.823,1593710527823,0
0.680,02/07/2020 14:22:08.323,1593710528323,0
0.671,02/07/2020 14:22:08.823,1593710528823,0
0.693,02/07/2020 14:22:09.323,1593710529323,0
0.665,02/07/2020 14:22:09.823,1593710529823,0
0.675,02/07/2020 14:22:10.323,1593710530323,0
0.655,02/07/2020 14:22:10.823,1593710530823,0
0.669,02/07/2020 14:22:11.323,1593710531323,0
0.604,02/07/2020 14:22:11.823,1593710531823,0
0.686,02/07/2020 14:22:12.323,1593710532323,0
0.658,02/07/2020 14:22:12.823,1593710532823,0
0.630,02/07/2020 14:22:13.323,1593710533323,0
0.646,02/07/2020 14:22:13.823,1593710533823,0
0.641,02/07/2020 14:22:14.323,1593710534323,0
0.628,02/07/2020 14:22:14.823,1593710534823,0
0.619,02/07/2020 14:22:15.323,1593710535323,0
0.643,02/07/2020 14:22:15.823,1593710535823,0
0.701,02/07/2020 14:22:16.323,1593710536323,0
0.625,02/07/2020 14:22:16.823,1593710536823,0
0.613,02/07/2020 14:22:17.323,1593710537323,0
0.648,02/07/2020 14:22:17.823,1593710537823,0
0.605,02/07/2020 14:22:18.323,1593710538323,0
0.608,02/07/2020 14:22:18.823,1593710538823,0
0.597,02/07/2020 14:22:19.323,1593710539323,0
0.608,02/07/2020 14:22:19.823,1593710539823,0
0.601,02/07/2020 14:22:20.323,1593710540323,0
0.619,02/07/2020 14:22:20.823,1593710540823,0
0.596,02/07/2020 14:22:21.323,1593710541323,0
0.600,02/07/2020 14:22:21.823,1593710541823,0
0.601,02/07/2020 14:22:22.323,1593710542323,0
0.585,02/07/2020 14:22:22.823,1593710542823,0
0.660,02/07/2020 14:22:23.323,1593710543323,0
0.631,02/07/2020 14:22:23.823,1593710543823,0
0.593,02/07/2020 14:22:24.323,1593710544323,0
0.595,02/07/2020 14:22:24.823,1593710544823,0
0.591,02/07/2020 14:22:25.323,1593710545323,0
0.590,02/07/2020 14:22:25.823,1593710545823,0
0.591,02/07/2020 14:22:26.323,1593710546323,0
0.585,02/07/2020 14:22:26.823,1593710546823,0
0.587,02/07/2020 14:22:27.323,1593710547323,0
0.584,02/07/2020 14:22:27.823,1593710547823,0
0.588,02/07/2020 14:22:28.323,1593710548323,0
0.699,02/07/2020 14:22:28.823,1593710548823,0
0.604,02/07/2020 14:22:29.323,1593710549323,0
0.604,02/07/2020 14:22:29.824,1593710549824,0
0.595,02/07/2020 14:22:30.324,1593710550324,0
0.609,02/07/2020 14:22:30.824,1593710550824,0
0.581,02/07/2020 14:22:31.324,1593710551324,0
0.595,02/07/2020 14:22:31.824,1593710551824,0
0.601,02/07/2020 14:22:32.324,1593710552324,0
0.594,02/07/2020 14:22:32.824,1593710552824,0
0.591,02/07/2020 14:22:33.324,1593710553324,0
0.592,02/07/2020 14:22:33.824,1593710553824,0
0.603,02/07/2020 14:22:34.324,1593710554324,0
0.608,02/07/2020 14:22:34.824,1593710554824,0
0.605,02/07/2020 14:22:35.324,1593710555324,0
0.592,02/07/2020 14:22:35.824,1593710555824,0
0.589,02/07/2020 14:22:36.324,1593710556324,0
0.566,02/07/2020 14:22:36.824,1593710556824,0
0.568,02/07/2020 14:22:37.324,1593710557324,0
0.572,02/07/2020 14:22:37.824,1593710557824,0
0.576,02/07/2020 14:22:38.324,1593710558324,0
0.549,02/07/2020 14:22:38.824,1593710558824,0
0.553,02/07/2020 14:22:39.324,1593710559324,0
0.563,02/07/2020 14:22:39.824,1593710559824,0
0.544,02/07/2020 14:22:40.324,1593710560324,0
0.548,02/07/2020 14:22:40.824,1593710560824,0
0.546,02/07/2020 14:22:41.324,1593710561324,0
0.552,02/07/2020 14:22:41.824,1593710561824,0
0.587,02/07/2020 14:22:42.324,1593710562324,0
0.558,02/07/2020 14:22:42.824,1593710562824,0
0.559,02/07/2020 14:22:43.324,1593710563324,0
0.602,02/07/2020 14:22:43.824,1593710563824,0
0.566,02/07/2020 14:22:44.324,1593710564324,0
0.602,02/07/2020 14:22:44.824,1593710564824,0
0.564,02/07/2020 14:22:45.324,1593710565324,0
0.570,02/07/2020 14:22:45.824,1593710565824,0
0.577,02/07/2020 14:22:46.324,1593710566324,0
0.613,02/07/2020 14:22:46.824,1593710566824,0
0.598,02/07/2020 14:22:47.324,1593710567324,0
0.582,02/07/2020 14:22:47.824,1593710567824,0
0.585,02/07/2020 14:22:48.324,1593710568324,0
0.605,02/07/2020 14:22:48.824,1593710568824,0
0.602,02/07/2020 14:22:49.324,1593710569324,0
0.601,02/07/2020 14:22:49.824,1593710569824,0
0.601,02/07/2020 14:22:50.324,1593710570324,0
0.583,02/07/2020 14:22:50.824,1593710570824,0
0.591,02/07/2020 14:22:51.324,1593710571324,0
0.591,02/07/2020 14:22:51.824,1593710571824,0
0.558,02/07/2020 14:22:52.324,1593710572324,0
0.557,02/07/2020 14:22:52.824,1593710572824,0
0.598,02/07/2020 14:22:53.324,1593710573324,0
0.596,02/07/2020 14:22:53.824,1593710573824,0
0.598,02/07/2020 14:22:54.324,1593710574324,0
0.583,02/07/2020 14:22:54.824,1593710574824,0
0.600,02/07/2020 14:22:55.324,1593710575324,0
0.599,02/07/2020 14:22:55.824,1593710575824,0
0.585,02/07/2020 14:22:56.324,1593710576324,0
0.583,02/07/2020 14:22:56.824,1593710576824,0
0.585,02/07/2020 14:22:57.324,1593710577324,0
0.632,02/07/2020 14:22:57.824,1593710577824,0
0.589,02/07/2020 14:22:58.324,1593710578324,0
0.622,02/07/2020 14:22:58.824,1593710578824,0
0.588,02/07/2020 14:22:59.324,1593710579324,0
0.606,02/07/2020 14:22:59.824,1593710579824,0
0.590,02/07/2020 14:23:00.324,1593710580324,0
0.583,02/07/2020 14:23:00.824,1593710580824,0
0.561,02/07/2020 14:23:01.324,1593710581324,0
0.573,02/07/2020 14:23:01.824,1593710581824,0
0.564,02/07/2020 14:23:02.324,1593710582324,0
0.558,02/07/2020 14:23:02.824,1593710582824,0
0.553,02/07/2020 14:23:03.324,1593710583324,0
0.562,02/07/2020 14:23:03.824,1593710583824,0
0.603,02/07/2020 14:23:04.324,1593710584324,0
0.583,02/07/2020 14:23:04.824,1593710584824,0
0.590,02/07/2020 14:23:05.324,1593710585324,0
0.725,02/07/2020 14:23:05.824,1593710585824,0
0.588,02/07/2020 14:23:06.324,1593710586324,0
0.588,02/07/2020 14:23:06.824,1593710586824,0
0.593,02/07/2020 14:23:07.324,1593710587324,0
0.623,02/07/2020 14:23:07.824,1593710587824,0
0.586,02/07/2020 14:23:08.324,1593710588324,0
0.581,02/07/2020 14:23:08.824,1593710588824,0
0.606,02/07/2020 14:23:09.324,1593710589324,0
0.563,02/07/2020 14:23:09.824,1593710589824,0
0.608,02/07/2020 14:23:10.324,1593710590324,0
0.588,02/07/2020 14:23:10.824,1593710590824,0
0.590,02/07/2020 14:23:11.324,1593710591324,0
0.605,02/07/2020 14:23:11.824,1593710591824,0
0.606,02/07/2020 14:23:12.324,1593710592324,0
0.606,02/07/2020 14:23:12.824,1593710592824,0
0.604,02/07/2020 14:23:13.324,1593710593324,0
0.596,02/07/2020 14:23:13.824,1593710593824,0
0.606,02/07/2020 14:23:14.324,1593710594324,0
0.601,02/07/2020 14:23:14.824,1593710594824,0
0.658,02/07/2020 14:23:15.324,1593710595324,0
0.600,02/07/2020 14:23:15.824,1593710595824,0
0.616,02/07/2020 14:23:16.324,1593710596324,0
0.624,02/07/2020 14:23:16.824,1593710596824,0
0.614,02/07/2020 14:23:17.324,1593710597324,0
0.637,02/07/2020 14:23:17.824,1593710597824,0
0.610,02/07/2020 14:23:18.324,1593710598324,0
0.614,02/07/2020 14:23:18.824,1593710598824,0
0.622,02/07/2020 14:23:19.324,1593710599324,0
0.638,02/07/2020 14:23:19.824,1593710599824,0
0.627,02/07/2020 14:23:20.324,1593710600324,0
0.614,02/07/2020 14:23:20.824,1593710600824,0
0.609,02/07/2020 14:23:21.324,1593710601324,0
0.638,02/07/2020 14:23:21.824,1593710601824,0
0.630,02/07/2020 14:23:22.324,1593710602324,0
0.619,02/07/2020 14:23:22.824,1593710602824,0
0.608,02/07/2020 14:23:23.324,1593710603324,0
0.597,02/07/2020 14:23:23.824,1593710603824,0
0.604,02/07/2020 14:23:24.324,1593710604324,0
0.608,02/07/2020 14:23:24.824,1593710604824,0
0.619,02/07/2020 14:23:25.324,1593710605324,0
0.620,02/07/2020 14:23:25.824,1593710605824,0
0.574,02/07/2020 14:23:26.324,1593710606324,0
0.585,02/07/2020 14:23:26.824,1593710606824,0
0.586,02/07/2020 14:23:27.324,1593710607324,0
0.615,02/07/2020 14:23:27.824,1593710607824,0
0.601,02/07/2020 14:23:28.324,1593710608324,0
0.614,02/07/2020 14:23:28.824,1593710608824,0
0.608,02/07/2020 14:23:29.324,1593710609324,0
0.664,02/07/2020 14:23:29.824,1593710609824,0
0.640,02/07/2020 14:23:30.324,1593710610324,0
0.642,02/07/2020 14:23:30.824,1593710610824,0
0.630,02/07/2020 14:23:31.324,1593710611324,0
0.662,02/07/2020 14:23:31.824,1593710611824,0
0.630,02/07/2020 14:23:32.324,1593710612324,0
0.630,02/07/2020 14:23:32.824,1593710612824,0
0.636,02/07/2020 14:23:33.324,1593710613324,0
0.658,02/07/2020 14:23:33.824,1593710613824,0
0.663,02/07/2020 14:23:34.324,1593710614324,0
0.661,02/07/2020 14:23:34.824,1593710614824,0
0.655,02/07/2020 14:23:35.324,1593710615324,0
0.625,02/07/2020 14:23:35.824,1593710615824,0
0.651,02/07/2020 14:23:36.324,1593710616324,0
0.649,02/07/2020 14:23:36.824,1593710616824,0
0.661,02/07/2020 14:23:37.324,1593710617324,0
0.619,02/07/2020 14:23:37.824,1593710617824,0
0.666,02/07/2020 14:23:38.324,1593710618324,0
0.623,02/07/2020 14:23:38.824,1593710618824,0
0.654,02/07/2020 14:23:39.324,1593710619324,0
0.645,02/07/2020 14:23:39.824,1593710619824,0
0.633,02/07/2020 14:23:40.324,1593710620324,0
0.627,02/07/2020 14:23:40.824,1593710620824,0
0.634,02/07/2020 14:23:41.324,1593710621324,0
0.633,02/07/2020 14:23:41.824,1593710621824,0
0.626,02/07/2020 14:23:42.324,1593710622324,0
0.651,02/07/2020 14:23:42.824,1593710622824,0
0.604,02/07/2020 14:23:43.324,1593710623324,0
0.621,02/07/2020 14:23:43.824,1593710623824,0
0.621,02/07/2020 14:23:44.324,1593710624324,0
0.628,02/07/2020 14:23:44.824,1593710624824,0
0.624,02/07/2020 14:23:45.324,1593710625324,0
0.656,02/07/2020 14:23:45.824,1593710625824,0
0.640,02/07/2020 14:23:46.324,1593710626324,0
0.641,02/07/2020 14:23:46.824,1593710626824,0
0.630,02/07/2020 14:23:47.324,1593710627324,0
0.626,02/07/2020 14:23:47.824,1593710627824,0
0.632,02/07/2020 14:23:48.324,1593710628324,0
0.617,02/07/2020 14:23:48.824,1593710628824,0
0.620,02/07/2020 14:23:49.324,1593710629324,0
0.597,02/07/2020 14:23:49.824,1593710629824,0
0.601,02/07/2020 14:23:50.324,1593710630324,0
0.624,02/07/2020 14:23:50.824,1593710630824,0
0.617,02/07/2020 14:23:51.324,1593710631324,0
0.608,02/07/2020 14:23:51.824,1593710631824,0
0.641,02/07/2020 14:23:52.324,1593710632324,0
0.641,02/07/2020 14:23:52.824,1593710632824,0
0.637,02/07/2020 14:23:53.324,1593710633324,0
0.642,02/07/2020 14:23:53.824,1593710633824,0
0.627,02/07/2020 14:23:54.324,1593710634324,0
0.632,02/07/2020 14:23:54.824,1593710634824,0
0.631,02/07/2020 14:23:55.324,1593710635324,0
0.640,02/07/2020 14:23:55.824,1593710635824,0
0.615,02/07/2020 14:23:56.324,1593710636324,0
0.703,02/07/2020 14:23:56.824,1593710636824,0
0.637,02/07/2020 14:23:57.324,1593710637324,0
0.645,02/07/2020 14:23:57.824,1593710637824,0
0.629,02/07/2020 14:23:58.324,1593710638324,0
0.620,02/07/2020 14:23:58.824,1593710638824,0
0.631,02/07/2020 14:23:59.324,1593710639324,0
0.625,02/07/2020 14:23:59.824,1593710639824,0
0.631,02/07/2020 14:24:00.324,1593710640324,0
0.623,02/07/2020 14:24:00.824,1593710640824,0
0.611,02/07/2020 14:24:01.324,1593710641324,0
0.712,02/07/2020 14:24:01.824,1593710641824,0
0.647,02/07/2020 14:24:02.324,1593710642324,0
0.624,02/07/2020 14:24:02.824,1593710642824,0
0.624,02/07/2020 14:24:03.324,1593710643324,0
0.635,02/07/2020 14:24:03.824,1593710643824,0
0.635,02/07/2020 14:24:04.324,1593710644324,0
0.698,02/07/2020 14:24:04.824,1593710644824,0
0.642,02/07/2020 14:24:05.324,1593710645324,0
0.629,02/07/2020 14:24:05.824,1593710645824,0
0.631,02/07/2020 14:24:06.324,1593710646324,0
0.646,02/07/2020 14:24:06.824,1593710646824,0
0.632,02/07/2020 14:24:07.324,1593710647324,0
0.672,02/07/2020 14:24:07.824,1593710647824,0
0.639,02/07/2020 14:24:08.324,1593710648324,0
0.643,02/07/2020 14:24:08.824,1593710648824,0
0.642,02/07/2020 14:24:09.324,1593710649324,0
0.620,02/07/2020 14:24:09.824,1593710649824,0
0.645,02/07/2020 14:24:10.324,1593710650324,0
0.634,02/07/2020 14:24:10.824,1593710650824,0
0.651,02/07/2020 14:24:11.324,1593710651324,0
0.614,02/07/2020 14:24:11.824,1593710651824,0
0.630,02/07/2020 14:24:12.324,1593710652324,0
0.640,02/07/2020 14:24:12.824,1593710652824,0
0.608,02/07/2020 14:24:13.324,1593710653324,0
0.624,02/07/2020 14:24:13.824,1593710653824,0
0.625,02/07/2020 14:24:14.324,1593710654324,0
0.631,02/07/2020 14:24:14.824,1593710654824,0
0.618,02/07/2020 14:24:15.324,1593710655324,0
0.663,02/07/2020 14:24:15.824,1593710655824,0
0.624,02/07/2020 14:24:16.324,1593710656324,0
0.658,02/07/2020 14:24:16.824,1593710656824,0
0.633,02/07/2020 14:24:17.324,1593710657324,0
0.604,02/07/2020 14:24:17.824,1593710657824,0
0.621,02/07/2020 14:24:18.324,1593710658324,0
0.673,02/07/2020 14:24:18.824,1593710658824,0
0.620,02/07/2020 14:24:19.324,1593710659324,0
0.632,02/07/2020 14:24:19.824,1593710659824,0
0.642,02/07/2020 14:24:20.324,1593710660324,0
0.613,02/07/2020 14:24:20.824,1593710660824,0
0.582,02/07/2020 14:24:21.324,1593710661324,0
0.588,02/07/2020 14:24:21.824,1593710661824,0
0.617,02/07/2020 14:24:22.324,1593710662324,0
0.633,02/07/2020 14:24:22.824,1593710662824,0
0.678,02/07/2020 14:24:23.324,1593710663324,0
0.609,02/07/2020 14:24:23.824,1593710663824,0
0.668,02/07/2020 14:24:24.324,1593710664324,0
0.609,02/07/2020 14:24:24.824,1593710664824,0
0.627,02/07/2020 14:24:25.324,1593710665324,0
0.625,02/07/2020 14:24:25.824,1593710665824,0
0.604,02/07/2020 14:24:26.324,1593710666324,0
0.692,02/07/2020 14:24:26.824,1593710666824,0
0.671,02/07/2020 14:24:27.324,1593710667324,0
0.622,02/07/2020 14:24:27.824,1593710667824,0
0.623,02/07/2020 14:24:28.324,1593710668324,0
0.612,02/07/2020 14:24:28.824,1593710668824,0
0.633,02/07/2020 14:24:29.324,1593710669324,0
0.609,02/07/2020 14:24:29.824,1593710669824,0
0.625,02/07/2020 14:24:30.324,1593710670324,0
0.634,02/07/2020 14:24:30.824,1593710670824,0
0.669,02/07/2020 14:24:31.324,1593710671324,0
0.639,02/07/2020 14:24:31.824,1593710671824,0
0.616,02/07/2020 14:24:32.324,1593710672324,0
0.639,02/07/2020 14:24:32.824,1593710672824,0
0.611,02/07/2020 14:24:33.324,1593710673324,0
0.606,02/07/2020 14:24:33.824,1593710673824,0
0.616,02/07/2020 14:24:34.324,1593710674324,0
0.608,02/07/2020 14:24:34.824,1593710674824,0
0.618,02/07/2020 14:24:35.324,1593710675324,0
0.654,02/07/2020 14:24:35.824,1593710675824,0
0.645,02/07/2020 14:24:36.324,1593710676324,0
0.618,02/07/2020 14:24:36.824,1593710676824,0
0.609,02/07/2020 14:24:37.324,1593710677324,0
0.608,02/07/2020 14:24:37.824,1593710677824,0
0.619,02/07/2020 14:24:38.324,1593710678324,0
0.615,02/07/2020 14:24:38.824,1593710678824,0
0.603,02/07/2020 14:24:39.324,1593710679324,0
0.622,02/07/2020 14:24:39.824,1593710679824,0
0.683,02/07/2020 14:24:40.324,1593710680324,0
0.635,02/07/2020 14:24:40.824,1593710680824,0
0.625,02/07/2020 14:24:41.324,1593710681324,0
0.581,02/07/2020 14:24:41.824,1593710681824,0
0.582,02/07/2020 14:24:42.324,1593710682324,0
0.640,02/07/2020 14:24:42.824,1593710682824,0
0.610,02/07/2020 14:24:43.324,1593710683324,0
0.629,02/07/2020 14:24:43.824,1593710683824,0
0.614,02/07/2020 14:24:44.324,1593710684324,0
0.617,02/07/2020 14:24:44.824,1593710684824,0
0.637,02/07/2020 14:24:45.324,1593710685324,0
0.658,02/07/2020 14:24:45.824,1593710685824,0
0.620,02/07/2020 14:24:46.324,1593710686324,0
0.659,02/07/2020 14:24:46.824,1593710686824,0
0.613,02/07/2020 14:24:47.324,1593710687324,0
0.668,02/07/2020 14:24:47.824,1593710687824,0
0.602,02/07/2020 14:24:48.324,1593710688324,0
0.590,02/07/2020 14:24:48.824,1593710688824,0
0.602,02/07/2020 14:24:49.324,1593710689324,0
0.642,02/07/2020 14:24:49.824,1593710689824,0
0.582,02/07/2020 14:24:50.324,1593710690324,0
0.553,02/07/2020 14:24:50.824,1593710690824,0
0.569,02/07/2020 14:24:51.324,1593710691324,0
0.610,02/07/2020 14:24:51.824,1593710691824,0
0.569,02/07/2020 14:24:52.324,1593710692324,0
0.611,02/07/2020 14:24:52.824,1593710692824,0
0.633,02/07/2020 14:24:53.324,1593710693324,0
0.665,02/07/2020 14:24:53.824,1593710693824,0
0.609,02/07/2020 14:24:54.324,1593710694324,0
0.622,02/07/2020 14:24:54.824,1593710694824,0
0.593,02/07/2020 14:24:55.324,1593710695324,0
0.585,02/07/2020 14:24:55.824,1593710695824,0
0.656,02/07/2020 14:24:56.324,1593710696324,0
0.581,02/07/2020 14:24:56.824,1593710696824,0
0.661,02/07/2020 14:24:57.324,1593710697324,0
0.586,02/07/2020 14:24:57.824,1593710697824,0
0.571,02/07/2020 14:24:58.324,1593710698324,0
0.588,02/07/2020 14:24:58.824,1593710698824,0
0.578,02/07/2020 14:24:59.324,1593710699324,0
0.588,02/07/2020 14:24:59.824,1593710699824,0
0.582,02/07/2020 14:25:00.324,1593710700324,0
0.615,02/07/2020 14:25:00.824,1593710700824,0
0.648,02/07/2020 14:25:01.324,1593710701324,0
0.578,02/07/2020 14:25:01.824,1593710701824,0
0.597,02/07/2020 14:25:02.324,1593710702324,0
0.641,02/07/2020 14:25:02.824,1593710702824,0
0.595,02/07/2020 14:25:03.324,1593710703324,0
0.596,02/07/2020 14:25:03.824,1593710703824,0
0.616,02/07/2020 14:25:04.324,1593710704324,0
0.619,02/07/2020 14:25:04.824,1593710704824,0
0.634,02/07/2020 14:25:05.324,1593710705324,0
0.601,02/07/2020 14:25:05.824,1593710705824,0
0.581,02/07/2020 14:25:06.324,1593710706324,0
0.569,02/07/2020 14:25:06.824,1593710706824,0
0.561,02/07/2020 14:25:07.324,1593710707324,0
0.567,02/07/2020 14:25:07.824,1593710707824,0
0.597,02/07/2020 14:25:08.324,1593710708324,0
0.635,02/07/2020 14:25:08.824,1593710708824,0
0.610,02/07/2020 14:25:09.324,1593710709324,0
0.580,02/07/2020 14:25:09.824,1593710709824,0
0.583,02/07/2020 14:25:10.324,1593710710324,0
0.642,02/07/2020 14:25:10.824,1593710710824,0
0.611,02/07/2020 14:25:11.324,1593710711324,0
0.627,02/07/2020 14:25:11.824,1593710711824,0
0.611,02/07/2020 14:25:12.324,1593710712324,0
0.576,02/07/2020 14:25:12.824,1593710712824,0
0.587,02/07/2020 14:25:13.324,1593710713324,0
0.575,02/07/2020 14:25:13.824,1593710713824,0
0.567,02/07/2020 14:25:14.324,1593710714324,0
0.562,02/07/2020 14:25:14.824,1593710714824,0
0.569,02/07/2020 14:25:15.324,1593710715324,0
0.631,02/07/2020 14:25:15.824,1593710715824,0
0.571,02/07/2020 14:25:16.324,1593710716324,0
0.622,02/07/2020 14:25:16.824,1593710716824,0
0.546,02/07/2020 14:25:17.324,1593710717324,0
0.567,02/07/2020 14:25:17.824,1593710717824,0
0.568,02/07/2020 14:25:18.324,1593710718324,0
0.579,02/07/2020 14:25:18.824,1593710718824,0
0.572,02/07/2020 14:25:19.324,1593710719324,0
0.570,02/07/2020 14:25:19.824,1593710719824,0
0.569,02/07/2020 14:25:20.324,1593710720324,0
0.549,02/07/2020 14:25:20.824,1593710720824,0
0.558,02/07/2020 14:25:21.324,1593710721324,0
0.606,02/07/2020 14:25:21.824,1593710721824,0
0.602,02/07/2020 14:25:22.324,1593710722324,0
0.591,02/07/2020 14:25:22.824,1593710722824,0
0.585,02/07/2020 14:25:23.324,1593710723324,0
0.589,02/07/2020 14:25:23.824,1593710723824,0
0.606,02/07/2020 14:25:24.324,1593710724324,0
0.629,02/07/2020 14:25:24.824,1593710724824,0
0.624,02/07/2020 14:25:25.324,1593710725324,0
0.615,02/07/2020 14:25:25.824,1593710725824,0
